provider,plz,weekly_parcels,n_stops_per_day,parcels_per_stop,hub_dist_km,area_km2,daily_cost_eur,knee_size,knee_wait_d,knee_saving_pct,max_saving_pct,raumtyp_3
Amazon,30659,3002,360.8333333333333,1.3866050808314088,18.11,11.3882150903338,5053.7951480369065,3,0.5,21.84537757759948,25.008163881514307,suburban
Amazon,30823,4370,545.0,1.3363914373088686,1.29,12.528872220645557,5712.703390621835,3,0.5,16.613333559285557,21.357294952632746,suburban
Amazon,30826,3852,537.1666666666666,1.1951597890164443,3.98,56.38950461206911,5679.935753249681,4,0.3333333333333333,15.885941319108287,26.704470967864115,rural
Amazon,30827,3498,430.3333333333333,1.3547637490317583,3.78,10.610683695060029,4493.7578468679185,3,0.6666666666666666,14.608004363744412,17.616292582131862,suburban
Amazon,30851,3032,352.8333333333333,1.4322153991497402,11.33,4.12190647126244,4523.227180611186,3,0.5,20.639115661720165,22.119214219615607,suburban
Amazon,30853,2911,348.0,1.3941570881226053,12.37,8.711379660258004,4308.40685042376,2,1.0,16.59297601427842,21.605897746941274,suburban
Amazon,30855,13592,1282.5,1.7663417803768682,9.96,59.06346106841505,16057.433044200578,3,0.5,10.921993449872364,12.123593826163212,suburban
Amazon,30880,6971,843.3333333333334,1.3776679841897232,23.78,33.960996603727956,10772.849652093808,4,0.3333333333333333,8.390675891602312,17.00511202789965,suburban
Amazon,30890,6502,890.1666666666666,1.217375023403857,12.55,102.53407734275534,9853.7437512148,3,0.5,15.831233619475745,19.074023663641633,rural
Amazon,30900,6667,957.6666666666666,1.1602854159415246,17.55,173.55971997363926,11556.995988832972,3,0.5,20.535522578610333,24.33762999533137,rural
Amazon,30916,6164,807.3333333333334,1.2725020644095788,19.41,59.876286869182046,9855.54253932914,3,0.5,17.285245197824892,22.991305071094814,suburban
Amazon,30926,6338,798.6666666666666,1.3226210350584306,4.34,53.8021301528445,8662.306894601126,3,0.5,15.9073945016208,21.565414254363258,rural
Amazon,30938,5072,715.3333333333334,1.1817334575955265,24.95,153.22446344831192,8904.621903543628,3,0.5,14.603387667656207,21.695681873921,rural
Amazon,30952,4476,580.1666666666666,1.285837403045102,14.14,37.755537878390655,6996.942065701751,2,1.0,17.372038282674303,20.863595381037793,suburban
Amazon,30966,4221,553.8333333333334,1.2702377369846525,17.79,31.832385676522556,6958.9314253511775,4,0.3333333333333333,13.47442676345922,24.006861908536884,rural
Amazon,30974,2971,412.8333333333333,1.1994348001614856,18.26,53.82702268136371,5404.421973123484,3,0.5,20.616044825254093,24.71037141709016,rural
Amazon,30982,3044,424.8333333333333,1.1941938014907807,24.57,66.6831619829418,5998.71939613078,3,0.5,24.515117617914385,28.983825162479285,rural
Amazon,30989,3112,415.6666666666667,1.247794707297514,11.39,43.13135688268341,5457.103818087936,3,0.5,24.873500996893597,24.8888211869325,rural
Amazon,31275,8588,1180.0,1.2129943502824858,30.8,129.47251256919432,13943.98706667291,3,0.5,12.44436566403444,19.1389205923733,suburban
Amazon,31303,5793,789.3333333333334,1.2231841216216217,30.88,112.90680951768702,10287.327305379691,3,0.5,17.708295736103086,22.513864710877016,rural
Amazon,31311,3965,574.6666666666666,1.1499419953596288,40.99,139.34872865781722,8406.70662219208,3,0.5,22.997549168821614,28.4111237820524,rural
Amazon,31319,5228,723.6666666666666,1.2040534315983418,29.57,101.18549289373648,8925.409152308914,3,0.5,13.910595974561733,18.038371144542953,rural
Amazon,31515,8733,1177.8333333333333,1.2357435970001416,12.09,125.18180774883541,12267.335200261212,3,0.5,10.820394835959048,16.08507411675625,rural
Amazon,31535,8625,1217.0,1.1811832374691866,16.13,357.6158854957556,15064.786349077707,3,0.5,16.760405221028446,23.28669432813511,rural
Amazon,31832,5466,762.3333333333334,1.195015303891561,25.63,159.38246951696127,10429.389258721578,3,0.5,19.81518338195316,27.527907123030023,rural
DPD,30159,4783,571.6666666666666,1.394460641399417,13.32,6.211813374113814,6710.202507037614,4,0.3333333333333333,12.15290049773974,20.277917177473274,urban
DPD,30161,2359,282.1666666666667,1.3933845245126995,14.05,1.7979843382791898,3482.081194853271,4,0.3333333333333333,17.031707335857142,19.382676367576437,urban
DPD,30163,2106,254.66666666666666,1.3782722513089005,14.01,2.603733329707664,3289.3929863970448,3,0.6666666666666666,5.35176313805466,22.23363228169462,urban
DPD,30165,1757,241.33333333333334,1.2133977900552486,15.88,4.951012974183712,3194.014143493747,4,0.3333333333333333,21.358490702847867,26.622306937872217,urban
DPD,30167,2824,356.1666666666667,1.3214787084698174,16.37,5.368928981069905,4615.715941547309,4,0.3333333333333333,15.554348335602516,25.418176371211565,urban
DPD,30173,1708,226.33333333333334,1.2577319587628866,13.13,4.775461708125837,3066.477651297526,4,0.3333333333333333,20.69289273554775,32.800833356823645,urban
DPD,30177,1250,170.0,1.2254901960784315,12.44,3.576189607493106,2316.194074242987,3,0.6666666666666666,10.414439268177407,33.80414448963581,urban
DPD,30179,1256,176.66666666666666,1.1849056603773584,14.42,8.305970462175056,2463.5049177895826,3,0.6666666666666666,11.579787657418994,34.709429022541336,suburban
DPD,30419,2858,418.0,1.1395534290271132,19.64,23.77191867081394,5411.193124065672,4,0.3333333333333333,17.20172207635119,30.747656555526106,suburban
DPD,30449,2554,340.8333333333333,1.2488997555012225,15.53,5.186686836161483,4192.572497703365,2,1.0,18.211319664240463,23.894075729760345,urban
DPD,30453,1619,234.0,1.1531339031339032,18.23,9.157258958740023,3565.743171288911,3,0.5,33.467188101605586,36.51561322606699,suburban
DPD,30455,1318,198.33333333333334,1.107563025210084,19.47,6.967819653017212,3216.6529345221443,4,0.3333333333333333,26.534447106183936,36.023423205885884,suburban
DPD,30457,1335,191.33333333333334,1.1628919860627178,18.69,6.068989648841514,3113.8525749573064,4,0.3333333333333333,27.398471296578787,36.07930017220519,suburban
DPD,30459,1284,193.0,1.1088082901554404,16.25,7.274391190340525,2784.850697937263,4,0.3333333333333333,21.743521237944993,39.019265932744894,urban
DPD,30519,2540,357.3333333333333,1.1847014925373134,12.99,12.113461405690837,4477.761441927955,3,0.5,22.909405350189356,27.608969590662255,urban
DPD,30539,1695,218.5,1.2929061784897025,9.52,19.21423828970633,3458.5057201095606,4,0.3333333333333333,21.531167765122394,37.78790409508425,rural
DPD,30559,2467,349.8333333333333,1.175321581705574,7.42,19.484913733542946,4187.2693912988225,3,0.5,25.976235262141582,31.578183229221654,suburban
DPD,30625,1405,204.83333333333334,1.1432058584214808,10.22,8.86389555258122,2951.061938733617,4,0.3333333333333333,23.260380898731356,38.59909603887858,urban
DPD,30627,971,138.66666666666666,1.1670673076923077,8.59,3.3903855235675273,1759.7541922596497,3,0.6666666666666666,10.059097637602727,27.25651226368412,suburban
DPD,30629,1173,176.33333333333334,1.108695652173913,6.08,14.669809711755617,2336.275720880769,4,0.3333333333333333,22.330142974607828,32.750381339394394,suburban
DPD,30655,1537,214.66666666666666,1.1933229813664596,10.23,4.462508901721823,2981.043325207656,4,0.3333333333333333,23.27696959006757,38.849365624350966,suburban
