provider,plz,base_day,agg_k,scale,p_keep,noise_sigma,b2c_scale,b2b_scale,seed,is_baseline,actual_cost_eur,actual_distance_km,actual_duration_h,actual_n_routes,n_vehicles_planned,solve_time_s,vroom_status,n_parcels,n_stops,area_km2,hub_dist_km,parcels_per_stop,load_factor,min_vehicles,parcels_per_km2,ch_area_km2,ch_perimeter_km,mean_nn_dist_km,mean_inter_stop_dist_km,stop_density_ch,centroid_hub_dist_km,max_hub_dist_km,coord_std_x,coord_std_y,aspect_ratio,b2c_share,demand_std,max_stop_demand,demand_cap_ratio,provider_idx,day_idx,delivery_frequency,n_merged_members,n_components_post_union,hull_overhead_pct,bbox_overhead_pct,max_member_centroid_km,mean_member_centroid_km,isoperimetric_q
UPS,30655,4,3,1.3,1.0,0.0,1.0,1.0,456,False,766.83,100.851,4.445555555555556,3,3,8.7168,OK,678.0,74.0,4.462508901721823,8.22,9.16216216216216,2.9478260869565216,3,151.93247003684388,4.079222879076663,8.53483574634122,0.1044584142850808,1.2386107912576607,18.14071017780475,8.102871871397625,9.40215379515734,0.904879536141422,0.4158086413015077,1.933809340598974,0.1932153392330383,14.766678181440945,103.0,0.982608695652174,6.0,4.0,3.0,1,1,31.33987829576497,78.00290309858494,0.0,0.0,0.2951918774012199
UPS,31311,4,1,0.7,0.9,0.0,1.0,1.0,456,False,442.64,144.286,5.4783333333333335,1,1,16.9408,OK,110.0,87.0,139.34872865781722,29.65,1.264367816091954,0.4782608695652174,1,0.7893864627219848,77.73035726700508,38.25239132260178,0.3085910502311,5.953669184399191,1.1192538289918512,28.888660608633884,36.69360185715821,4.157406778959486,2.6447537575928486,1.4213265247518407,0.1363636363636363,0.9279785237673293,8.0,0.4782608695652174,6.0,4.0,1.0,1,1,33.23261426531148,77.17210882751733,0.0,0.0,0.2938711802698911
DPD,30826,2,1,1.0,0.9,0.0,1.0,1.0,123,False,694.78,191.171,6.720277777777778,2,2,23.8367,OK,300.0,120.0,56.38950461206911,27.87,2.5,1.3043478260869563,2,5.320138952520442,26.852368087645317,22.451530108989108,0.1785376464503308,3.346825482591046,4.468879601542913,28.13125001618253,31.26579042191764,2.2854419895999496,1.459997624383432,1.6658210372353015,0.8566666666666667,4.440345331915826,48.0,0.6521739130434783,2.0,2.0,1.0,1,1,17.49378367023463,78.21540867745078,0.0,0.0,0.3856450133240412
GLS,31311,5,1,0.7,1.0,0.2,1.0,1.0,456,False,498.56,159.428,6.8675,1,1,93.1488,OK,145.0,126.0,139.34872865781722,30.96,1.1507936507936507,0.6304347826086957,1,1.04055488267898,81.23219242230194,37.75056932610696,0.2264846839701855,5.999233553171665,1.55110918766003,30.17061289525755,35.69463292780049,3.9424945716505833,2.9529719355260795,1.341898474477759,0.9724137931034482,0.5050139133312076,5.0,0.6304347826086957,4.0,5.0,1.0,1,1,33.23261426531148,77.17210882751733,0.0,0.0,0.2938711802698911
GLS,31535,5,1,1.0,0.9,0.0,1.0,1.0,456,False,1403.69,513.115,17.670277777777777,3,2,234.3179,OK,327.0,249.0,357.6158854957556,38.52,1.313253012048193,1.4217391304347826,2,0.91438891073501,292.1052339361704,69.58674464641702,0.2660292037172229,8.379828120827073,0.8524325177083627,36.24743903371082,45.78994517765845,4.764504887154432,5.189629547919233,1.0460324624331578,0.9724770642201837,0.7853228560240297,6.0,0.7108695652173913,4.0,5.0,1.0,1,1,40.7323723795672,112.15663099150308,0.0,0.0,0.2257814661901648
DHL,30453,4,1,0.7,0.9,0.2,1.0,1.0,42,False,966.51,86.565,4.892777777777778,4,4,13.9234,OK,858.0,127.0,9.157258958740025,2.98,6.755905511811024,3.730434782608696,4,93.69615993889671,10.253719066340846,13.875471693222996,0.110358520967541,1.8807176257151124,12.38574990969802,3.69246355060341,5.6281127943926,1.045034491726171,1.219457476008515,1.0731272322421377,0.8962703962703963,6.611510525148006,38.0,0.932608695652174,1.0,4.0,1.0,1,1,73.5178223819406,214.02137250138864,0.0,0.0,0.1777387056462695
DPD,30853,4,2,1.3,1.0,0.0,1.0,1.0,456,False,784.76,143.169,4.485277777777778,3,3,6.3485,OK,530.0,95.0,8.711379660258004,15.68,5.578947368421052,2.3043478260869565,3,60.83996113932464,6.230124781020426,9.48417701488275,0.1181126694233644,1.4227044327119147,15.248490734793926,15.656567762524835,17.326649726963144,0.8245753810479938,0.748717671772461,1.0203153612448046,0.779245283018868,8.687048977909491,51.0,0.7681159420289855,2.0,4.0,2.0,1,1,19.22675865825972,50.51149263342136,0.0,0.0,0.5125696416554132
Amazon,30459,3,2,1.3,0.9,0.0,1.0,1.0,456,False,1564.67,237.361,9.366388888888888,6,6,99.9275,OK,1267.0,107.0,7.274391190340525,13.92,11.841121495327103,5.508695652173913,6,174.17265127044809,3.68636506080397,7.554084400616501,0.1041514579176862,0.995231160039685,29.02588274224367,13.46559717946646,14.98417589917355,0.641398063548328,0.4600703914714634,1.24825192622266,0.9913180741910024,13.290534564968484,87.0,0.9181159420289856,0.0,3.0,2.0,1,1,28.32904382153716,75.46450184047043,0.0,0.0,0.4380829715507959
DPD,31275,2,3,1.3,0.9,0.2,1.0,1.0,456,False,2707.16,289.402,14.2675,11,11,126.2058,OK,2400.0,412.0,129.47251256919432,4.47,5.825242718446602,10.434782608695652,11,18.536753109795114,104.19588108501682,41.78091950928662,0.1228005944237215,6.377540056029375,3.9540910418890336,4.277769828868572,13.146756433010989,5.031980408932458,1.8861014789622677,1.5627068814306626,0.8141666666666667,7.133167687063536,64.0,0.9486166007905138,2.0,2.0,3.0,1,1,24.805060598714515,71.21296344602335,0.0,0.0,0.2443697702527343
DHL,30989,0,2,1.3,0.9,0.2,1.0,1.0,42,False,2921.95,235.368,10.311111111111112,13,13,79.5399,OK,2787.0,238.0,43.13135688268341,5.72,11.710084033613445,12.117391304347828,13,64.61656208916855,25.170574971716192,20.70167170317265,0.0908244013720131,2.497594572556986,9.455485234939491,5.340189628448858,10.020716564039878,1.2336717782580024,1.717715605004219,1.6959560864091343,0.8937926085396484,10.45136712506332,80.0,0.9321070234113712,1.0,0.0,2.0,1,1,41.5435975250514,84.22794889845345,0.0,0.0,0.2917630447727367
FedEx,30952,2,3,1.0,0.9,0.2,1.0,1.0,456,False,675.36,152.625,6.598055555555556,2,2,51.2439,OK,457.0,97.0,37.755537878390655,17.01,4.711340206185567,1.9869565217391305,2,12.104184595965284,24.102777945066947,20.38616685841045,0.1462256902970187,2.75595673497952,4.024432379581904,15.163556802155869,20.79877375772437,0.8966740239374457,2.1414359867223585,2.156751695036102,0.1203501094091903,6.786825872257385,39.0,0.9934782608695653,3.0,2.0,3.0,1,1,19.644280454244196,66.39638038602583,0.0,0.0,0.3361777063496414
DPD,30453,5,3,0.7,0.9,0.2,1.0,1.0,456,False,872.4,198.208,6.323333333333333,3,3,17.7595,OK,504.0,108.0,9.157258958740025,18.23,4.666666666666667,2.1913043478260867,3,55.03830374033094,10.849086893218182,14.199782837323395,0.1362040352521725,1.95422984104124,9.954754816049205,18.65425587167179,20.290821994830456,1.0797294514457096,1.270537150953041,1.0376594909041277,0.7996031746031746,4.974006507910976,33.0,0.7304347826086957,2.0,5.0,3.0,1,1,73.5178223819406,214.02137250138864,0.0,0.0,0.1777387056462695
DHL,30926,4,3,0.7,1.0,0.0,1.0,1.0,456,False,4169.1,249.174,13.279722222222222,19,19,78.3205,OK,4226.0,422.0,53.8021301528445,0.37,10.014218009478672,18.37391304347826,19,78.54707588704224,49.12399257990774,28.40958565199316,0.0921688193427303,4.231860953348527,8.590506956728975,0.9731456555773672,5.566930888046318,3.0674881040760904,1.4474554498971068,1.586204672699277,0.9065309985802176,12.269863930842176,147.0,0.9670480549199084,1.0,4.0,3.0,1,1,40.04624423068311,94.43302707910844,0.0,0.0,0.2553736919995662
Amazon,30177,5,2,1.0,1.0,0.2,1.0,1.0,42,False,1031.74,172.478,5.773888888888889,4,4,14.0338,OK,869.0,74.0,3.576189607493106,13.99,11.743243243243244,3.7782608695652176,4,242.99606435274143,1.5666721928675345,5.158706905103051,0.0924753290112179,0.792372014930598,47.233875942200285,13.830045352741749,14.572745304667098,0.483990991059382,0.4043475626106091,1.0957498519863869,0.9758342922899884,28.20344085334021,239.0,0.9445652173913044,0.0,5.0,2.0,1,1,16.55826427116613,59.77130347912517,0.0,0.0,0.4725620432976825
Hermes,30926,2,3,1.0,0.9,0.0,1.0,1.0,123,False,2153.99,318.321,14.35138888888889,8,8,66.8335,OK,1664.0,329.0,53.8021301528445,10.52,5.057750759878419,7.234782608695652,8,30.92814346333135,45.94013503908748,27.656621340960196,0.0978199746583709,3.856799135185148,7.16149396861971,9.216888314781862,14.441739186270423,3.0514083480792977,1.4059426837641344,1.7755420728968836,0.9777644230769232,4.815723593097241,39.0,0.9043478260869564,5.0,2.0,3.0,1,1,40.04624423068311,94.43302707910844,0.0,0.0,0.2553736919995662
FedEx,30559,5,1,1.3,0.9,0.2,1.0,1.0,42,False,629.17,135.491,5.500555555555556,2,2,6.961,OK,442.0,66.0,34.154723445298565,15.2,6.696969696969697,1.9217391304347824,2,12.94110903014329,24.58180675843773,19.548629047312225,0.2683741589836969,2.7883563804695566,2.6849124903052712,14.7668293703045,17.59249801901281,1.470209743649963,1.6668527050948383,1.097310604347632,0.1176470588235294,16.546509012907624,97.0,0.9608695652173912,3.0,5.0,1.0,2,1,57.34858530079647,128.85477852085313,4.032443375228907,4.032443375228907,0.2416500811443936
GLS,30926,4,1,1.3,1.0,0.2,1.0,1.0,456,False,1015.41,231.096,9.939722222222224,3,3,60.8597,OK,498.0,205.0,53.8021301528445,20.06,2.4292682926829268,2.165217391304348,3,9.256139089386425,44.89677623482527,27.28701201727659,0.1201547577362815,4.02774793313249,4.566029394355197,19.37344334178446,24.840216646016284,3.0091657420577853,1.4045848786475574,1.752486247319181,0.891566265060241,2.3646011268276617,25.0,0.7217391304347827,4.0,4.0,1.0,1,1,40.04624423068311,94.43302707910844,0.0,0.0,0.2553736919995662
Amazon,30890,0,3,1.0,0.9,0.0,1.0,1.0,456,False,3833.29,717.439,25.150277777777777,14,14,100.7242,OK,3070.0,412.0,102.53407734275534,12.55,7.451456310679611,13.347826086956522,14,29.941265182866683,68.97433502119381,32.37082163596766,0.1141367964274512,4.321586501544041,5.973236275107319,13.877615403245176,16.70303170706004,2.207332090268657,2.605068089536593,1.2922779583081108,1.0,7.448859482356817,57.0,0.953416149068323,0.0,0.0,3.0,1,1,15.248603581019193,75.16226043192393,0.0,0.0,0.4793420501721617
GLS,30629,0,2,1.3,1.0,0.0,1.0,1.0,456,False,787.24,124.371,4.757777777777778,3,3,66.3603,OK,464.0,94.0,14.669809711755615,12.94,4.9361702127659575,2.017391304347826,3,31.62958546273267,4.553004007423767,8.651648996828863,0.1088082765612471,1.1176807405276987,20.645709919589585,12.243907884470552,13.30094652940653,0.694696004529762,0.5437120055006424,1.2174651653246364,0.9267241379310344,4.843966439256639,26.0,0.672463768115942,4.0,0.0,2.0,1,1,29.967254677541305,101.94086989475528,0.0,0.0,0.3557328027701494
UPS,30659,1,1,1.3,0.9,0.2,1.0,1.0,42,False,810.24,115.595,5.491944444444444,3,3,12.0879,OK,575.0,87.0,26.058024802089417,10.16,6.609195402298851,2.5,3,22.06613910175934,14.633300715458653,15.559018475203423,0.1958886892958859,2.5333804730115395,5.945343548369302,8.700812853956176,12.224206870984672,1.4537049788280885,1.4650424742739327,1.1375266471271943,0.1843478260869565,8.518210812405183,40.0,0.8333333333333334,6.0,1.0,1.0,2,1,34.36856847611142,108.40358001841618,3.000137281207328,3.000137281207328,0.2670054304663276
UPS,30159,1,2,1.3,1.0,0.0,1.0,1.0,456,False,6322.56,681.0,31.64138888888889,26,26,55.6548,OK,5790.0,260.0,10.987275082239654,10.54,22.26923076923077,25.17391304347826,26,526.9732446545574,8.541921664286953,11.269540836416134,0.0927436828512803,1.457807268582448,30.43811570961109,10.21217788634966,12.31083294615638,0.837521082147601,0.8112033201857979,1.0346294556384927,0.1953367875647668,42.898859310913096,465.0,0.968227424749164,6.0,1.0,2.0,4,1,44.13674800239119,107.88315711416324,2.445391101967901,1.8439361806437256,0.2355653556626442
GLS,31832,3,3,0.7,1.0,0.2,1.0,1.0,456,False,1340.6,271.391,13.282222222222222,4,4,155.8923,OK,717.0,366.0,159.3824695169613,16.88,1.959016393442623,3.117391304347826,4,4.498612690423258,120.523883710261,42.42530114770302,0.1078531580249375,6.163254829847537,3.0367425005973314,16.128119689148186,24.298995116058748,4.14942896187616,2.8858815921935004,1.1201257533665538,0.9525801952580196,1.3227571448350333,8.0,0.7793478260869565,4.0,3.0,3.0,1,1,44.391491067867285,89.66486308143537,0.0,0.0,0.2694789161245019
DHL,30179,2,3,0.7,0.9,0.2,1.0,1.0,123,False,2390.51,131.451,7.183055555555556,11,11,6.488,OK,2352.0,88.0,8.305970462175056,3.55,26.727272727272727,10.22608695652174,11,283.16980065254046,5.767208493247702,9.667198061435831,0.1368540076121567,1.3187575729342167,15.258681926105352,3.6165658586575153,4.620744476333852,0.9672948459769856,0.4880661106104179,1.77890868617223,0.9047619047619048,34.102028489628566,207.0,0.9296442687747036,1.0,2.0,3.0,1,1,11.78876370686503,42.923601727312864,0.0,0.0,0.4301545824743631
Amazon,30926,3,1,1.3,1.0,0.0,1.0,1.0,42,False,1873.2,214.337,12.931944444444444,7,7,75.5192,OK,1538.0,347.0,53.8021301528445,4.34,4.432276657060519,6.6869565217391305,7,28.58622875396852,47.68601221567866,27.933042801412764,0.099155630727226,3.8935793271168335,7.276766998895958,4.0028973558094965,8.565579215755685,3.003861534525992,1.3909206812040205,1.608979837331722,0.9980494148244472,4.843117610443768,49.0,0.95527950310559,0.0,3.0,1.0,1,1,40.04624423068311,94.43302707910844,0.0,0.0,0.2553736919995662
DHL,30519,0,2,1.0,0.9,0.2,1.0,1.0,42,False,4084.05,352.352,15.054166666666667,18,18,33.6158,OK,3973.0,221.0,13.714884737746765,5.03,17.97737556561086,17.27391304347826,18,289.6852635637045,9.24962730319111,11.750277043111614,0.0980199378461706,1.479248749347537,23.892854571962623,4.9979219932646055,7.3941819945048675,0.9180652251658398,0.7252906180046675,1.0997677658436582,0.8728920211427134,33.54708225694111,412.0,0.9596618357487924,1.0,0.0,2.0,2,1,17.79319946789323,78.25473357244559,2.46719451659274,2.46719451659274,0.4157361576881752
DPD,30167,4,2,1.0,1.0,0.2,1.0,1.0,456,False,1082.87,224.492,6.630833333333333,4,4,19.8384,OK,795.0,130.0,5.368928981069905,16.37,6.115384615384615,3.4565217391304346,4,148.07422538146048,3.834327713598708,7.695261463487455,0.0803601098295552,1.2185755298268195,33.90424859590014,16.06588615202291,17.192650874812028,0.5711433570149855,0.802328941484592,1.1995123740598717,0.7371069182389937,6.2494733505922975,49.0,0.8641304347826086,2.0,4.0,2.0,2,1,29.77255982479476,109.76107927337074,1.274823622069441,1.274823622069441,0.3382140829347032
Hermes,30890,4,1,1.3,1.0,0.0,1.0,1.0,123,False,1341.4,332.207,12.645555555555555,4,4,66.8729,OK,711.0,281.0,102.53407734275534,19.74,2.530249110320285,3.091304347826087,4,6.934279982090622,67.70164706555914,32.26256222115961,0.1292276690584298,4.2340306169382895,4.150563718603369,20.73871743565528,23.470127256144565,2.1859034696670308,2.6495448094897127,1.310464500389559,0.9957805907172996,2.244798560787458,13.0,0.7728260869565218,5.0,4.0,1.0,1,1,15.248603581019193,75.16226043192393,0.0,0.0,0.4793420501721617
DHL,30982,1,1,1.3,0.9,0.0,1.0,1.0,456,False,1631.38,124.058,7.192777777777778,7,7,20.871,OK,1455.0,198.0,66.6831619829418,2.77,7.348484848484849,6.326086956521739,7,21.81960118166267,35.939200849793764,24.43097242570122,0.1089459018759133,4.06001570892942,5.50930447306082,1.9338945485441952,7.661351285959755,1.193107645878944,3.315654364602111,2.108869005634285,0.9065292096219932,7.328150560244297,64.0,0.903726708074534,1.0,1.0,1.0,1,1,34.80836995790101,102.47435719568998,0.0,0.0,0.2049400270782702
GLS,30974,3,1,1.3,1.0,0.2,1.0,1.0,123,False,628.91,124.656,5.610833333333333,2,2,24.769,OK,287.0,128.0,53.82702268136371,16.59,2.2421875,1.2478260869565216,2,5.33189438507374,23.195712517810897,21.28994412551804,0.1359879124836668,2.997072253482166,5.5182611830403925,15.709246765983568,20.49342267277784,2.193349295875884,1.1582221929384688,1.5926161734091675,0.9686411149825784,1.9070022849602852,16.0,0.6239130434782608,4.0,3.0,1.0,1,1,18.16095609916942,81.76417334266225,0.0,0.0,0.3154279306123648
FedEx,30163,4,3,1.0,0.9,0.2,1.0,1.0,123,False,2711.64,296.809,14.311944444444444,11,11,32.7305,OK,2326.0,205.0,19.436906373559538,7.51,11.346341463414634,10.11304347826087,11,119.66924958614352,16.540686010942537,15.241402778333118,0.1235087084151062,1.955507274340448,12.393681849977789,7.9940891903175215,9.692305275804314,1.173955130627636,1.042604133691435,1.3785544329244226,0.1289767841788478,17.24775132124476,99.0,0.9193675889328063,3.0,4.0,3.0,4,1,25.475445805322376,62.44675765097736,3.471917806838168,2.396977302860124,0.2539851417419903
Hermes,30629,0,2,1.0,1.0,0.2,1.0,1.0,123,False,815.97,134.843,5.4425,3,3,27.0779,OK,535.0,107.0,14.669809711755615,13.03,5.0,2.3260869565217392,3,36.46945737621116,5.09649167462435,9.112213975552876,0.1039759178800903,1.0916249967750868,20.994834649246577,12.08238978836992,13.932651632877684,0.6707485404013732,0.545211495345683,1.0636653268211516,0.9607476635514018,4.906604360975132,31.0,0.7753623188405797,5.0,0.0,2.0,1,1,29.967254677541305,101.94086989475528,0.0,0.0,0.3557328027701494
DPD,30627,5,3,0.7,0.9,0.2,1.0,1.0,42,False,520.57,78.658,3.0997222222222223,2,2,9.607,OK,321.0,70.0,3.3903855235675278,8.59,4.585714285714285,1.3956521739130434,2,94.67949817760793,2.334682737748061,6.476160841015302,0.1019801222741934,0.955653734934256,29.98266054235666,8.818311031688719,9.97598549101856,0.5818890316683935,0.4976077153022256,1.073817120025914,0.7694704049844237,4.367061310514877,20.0,0.6978260869565217,2.0,5.0,3.0,1,1,27.7666291911419,165.26608140479462,0.0,0.0,0.3697481373076522
FedEx,30853,3,2,1.0,1.0,0.2,1.0,1.0,123,False,1242.32,109.699,7.049722222222222,5,5,9.4886,OK,1064.0,129.0,12.833286131520444,4.82,8.248062015503876,4.626086956521739,5,82.90939585510051,9.403142369776718,11.837871970590758,0.128518227262351,1.6097035728039115,13.718818127717356,4.562751875560092,6.305894986205536,0.7765432615105038,1.0083797856822792,1.2417897630193444,0.1372180451127819,13.839630214036442,92.0,0.925217391304348,3.0,3.0,2.0,2,1,19.250573959860283,51.71110520599599,2.029909103503897,2.029909103503897,0.4542489519059933
DPD,31832,2,1,0.7,0.9,0.0,1.0,1.0,456,False,908.16,278.562,11.700555555555557,2,2,70.9745,OK,301.0,246.0,159.3824695169613,30.86,1.2235772357723578,1.308695652173913,2,1.8885389397732224,121.07182874658878,42.38651441970728,0.154257429374262,6.061576487955549,2.03185169123772,30.21923968758839,38.11841777755746,4.035899718892442,2.828568106858578,1.1181780021429129,0.8372093023255814,0.6523978661384114,6.0,0.6543478260869565,2.0,2.0,1.0,1,1,44.391491067867285,89.66486308143537,0.0,0.0,0.2694789161245019
Amazon,30167,2,1,0.7,1.0,0.0,1.0,1.0,123,False,1040.86,141.783,6.360277777777778,4,4,13.3107,OK,797.0,135.0,5.368928981069905,10.65,5.903703703703704,3.465217391304348,4,148.44673915600504,3.957789677350456,7.77484348611138,0.087887010184642,1.2191662087695865,34.10994797742153,10.946698651923176,11.95705120402111,0.5820692562816375,0.7897500699962748,1.1554079860438984,0.9836888331242158,6.481739677396944,45.0,0.866304347826087,0.0,2.0,1.0,2,1,29.77255982479476,109.76107927337074,1.274823622069441,1.274823622069441,0.3382140829347032
FedEx,30655,0,1,1.0,0.9,0.2,1.0,1.0,42,False,595.98,99.932,4.964166666666666,2,2,5.6381,OK,365.0,80.0,15.850723992055624,11.41,4.5625,1.5869565217391304,2,23.02733933055284,10.505510170081507,12.536698768318768,0.1884765965668646,1.621499234990501,7.6150514068160975,10.515477759073526,12.306172450931973,0.924441108150198,0.896781125132382,1.0242436068008498,0.1178082191780822,5.652087556823584,34.0,0.7934782608695652,3.0,0.0,1.0,2,1,31.042505667106617,118.07396663779,2.805882523011905,2.805882523011905,0.2539071612083088
UPS,30449,0,3,1.0,1.0,0.2,1.0,1.0,42,False,3070.79,506.353,16.764166666666668,12,12,112.4231,OK,2546.0,193.0,12.461078026502008,12.33,13.191709844559586,11.069565217391304,12,204.3161911501726,10.903099203463606,12.492307566042024,0.1072793436083313,1.715385171901787,17.701388971925464,11.283393587510032,14.025165993560172,0.7572272680740383,1.1624469912998248,1.2736107031385984,0.1889238020424195,19.133821983821107,139.0,0.922463768115942,6.0,0.0,3.0,3,1,28.56772661330088,65.8220048321117,2.6162516506238997,2.1062758446252388,0.3550090751613656
Hermes,30851,2,1,1.0,1.0,0.2,1.0,1.0,42,False,491.83,38.492,2.736666666666667,2,2,4.2579,OK,328.0,77.0,4.12190647126244,3.44,4.259740259740259,1.4260869565217391,2,79.57482836808317,3.4023076604891807,7.404918225020027,0.1169753172008055,1.0559884783919624,22.631698154225425,3.2886947085272005,4.5965774892487,0.6907035927467341,0.4710866104241334,1.6882738054910862,0.9542682926829268,4.420738016198164,25.0,0.7130434782608696,5.0,2.0,1.0,1,1,24.22181701999828,85.16100964546327,0.0,0.0,0.377693618339725
Amazon,30627,4,3,1.3,1.0,0.0,1.0,1.0,42,False,1586.55,308.35,9.205277777777775,6,6,63.9868,OK,1191.0,77.0,3.3903855235675278,17.89,15.467532467532468,5.178260869565217,6,351.28748389262006,2.4135993658817894,6.472648314387739,0.0945419811969246,0.958208851211698,31.902560585844643,17.57891542892461,18.86428598448069,0.5805676315093806,0.5032565296845104,1.05462576772628,0.99664147774979,15.778980277147449,100.0,0.8630434782608696,0.0,4.0,3.0,1,1,27.7666291911419,165.26608140479462,0.0,0.0,0.3697481373076522
Hermes,30880,0,3,1.3,1.0,0.2,1.0,1.0,456,False,3541.4,907.217,25.494444444444444,12,12,64.9423,OK,2737.0,274.0,33.96099660372796,20.27,9.989051094890511,11.9,12,80.59245233396817,19.005033201028823,21.12850979002537,0.0964988267037119,3.230271854239625,14.417233429782549,19.722499330374838,23.864475330585524,2.2155709895798443,1.5733351271068663,1.4407385625568188,0.9660211910851296,26.0957646221828,411.0,0.9916666666666668,5.0,0.0,3.0,1,1,40.83444541538516,114.82498233139523,0.0,0.0,0.2670841687158399
UPS,30625,5,1,1.3,1.0,0.0,1.0,1.0,42,False,570.79,100.994,4.252777777777778,2,2,12.6923,OK,394.0,79.0,12.254281076148748,10.42,4.987341772151899,1.7130434782608697,2,32.15202895638376,6.911458100509097,10.397888814247692,0.1551597187696294,1.5440745239661866,11.430294281054945,10.118636109382056,11.198925894650609,0.9521182744317964,0.7821547333236654,1.205920114812753,0.1928934010152284,7.220739593393245,52.0,0.8565217391304348,6.0,5.0,1.0,2,1,12.629023466614369,84.34017846266995,1.9836295921513396,1.9836295921513396,0.4497993608805271
GLS,30455,3,3,0.7,0.9,0.2,1.0,1.0,123,False,589.66,107.736,4.703888888888889,2,2,12.8666,OK,374.0,119.0,6.967819653017212,13.26,3.142857142857143,1.626086956521739,2,53.675327236411775,4.407038722230722,8.182808602408532,0.0985950978972262,1.1476657803309296,27.00225877293074,13.296626376297477,14.37794440022572,0.5097216320491612,0.7476730501358542,1.3323542581501495,0.9171122994652406,2.638708986236568,17.0,0.8130434782608695,4.0,3.0,3.0,1,1,28.29343074287173,113.65209712351832,0.0,0.0,0.4291086419294296
DHL,30159,3,2,1.3,0.9,0.0,1.0,1.0,42,False,8242.05,270.801,15.845833333333331,40,40,23.359,OK,9088.0,202.0,6.211813374113817,2.18,44.99009900990099,39.51304347826087,40,1463.018840500259,5.47235414897628,8.938380182275056,0.07907009779691,1.1737976475297405,36.912815673267126,1.9432569994731697,3.454864928216402,0.7751918530163525,0.5296080069947555,1.2676691888469294,0.8310959507042254,54.843972213079255,412.0,0.9878260869565216,1.0,3.0,2.0,3,1,48.64321009630044,137.3531453780801,1.9779617667640292,1.7208060377320635,0.1906976332355878
DHL,30625,2,1,0.7,1.0,0.2,1.0,1.0,123,False,1166.04,91.388,5.128888888888889,5,5,9.3225,OK,1081.0,114.0,8.86389555258122,4.99,9.482456140350877,4.7,5,121.95540815970088,4.769293715111882,8.766942950941724,0.1069419793744813,1.1920412919809005,23.90291032795528,4.866886323640735,6.651524998478403,0.7945603291136736,0.5479995343085479,1.1509158541279574,0.8751156336725254,14.892145849489332,131.0,0.94,1.0,2.0,1.0,1,1,15.107878338091108,66.79036846577101,0.0,0.0,0.5415110850706641
DPD,30519,5,1,1.3,1.0,0.0,1.0,1.0,42,False,598.02,111.706,4.8933333333333335,2,2,17.4282,OK,401.0,126.0,12.113461405690837,12.99,3.1825396825396823,1.7434782608695651,2,33.10366761160542,6.412473445202123,9.530113108822796,0.1189388096663113,1.4335239497412215,19.649204176318964,12.799749978763668,14.10551041956546,0.8778462798914924,0.7049468565594788,1.1853967816790696,0.7755610972568578,5.376906518505109,55.0,0.8717391304347826,2.0,5.0,1.0,1,1,15.051562893054596,88.39018682017864,0.0,0.0,0.4899388439818307
DHL,30916,5,3,1.0,1.0,0.2,1.0,1.0,456,False,7542.52,1155.807,34.11416666666667,31,31,68.9281,OK,6978.0,343.0,59.876286869182046,11.0,20.34402332361516,30.339130434782607,31,116.5402927413579,41.58448173546806,25.21409779953973,0.1058534804209004,4.1254089264581,8.248269202485933,10.661646754278443,14.98347791066256,2.6195630566364976,1.806451851733123,1.2793969219123922,0.8700200630553168,33.757210880592226,311.0,0.9786816269284712,1.0,5.0,3.0,1,1,24.068866380659845,81.75075868427409,0.0,0.0,0.3426676232907035
GLS,31832,0,3,1.3,1.0,0.2,1.0,1.0,456,False,2092.36,403.28,16.97277777777778,7,7,166.6896,OK,1485.0,383.0,159.3824695169613,16.88,3.877284595300261,6.456521739130435,7,9.317210383931016,120.81925658828044,42.37594604838906,0.1030782521638015,6.319124269700491,3.1700244713900294,16.28488060030446,24.298995116058748,4.166558974279472,2.8639651907206405,1.1210344898481854,0.9427609427609428,3.287460302048281,24.0,0.922360248447205,4.0,0.0,3.0,1,1,44.391491067867285,89.66486308143537,0.0,0.0,0.2694789161245019
DPD,30167,2,2,0.7,1.0,0.0,1.0,1.0,123,False,1093.58,227.862,6.891944444444444,4,4,71.1223,OK,764.0,132.0,5.368928981069905,16.37,5.787878787878788,3.3217391304347825,4,142.30026187601987,3.857744348117741,7.662489408749294,0.0883447176121944,1.2154357231816917,34.216886368949005,16.056103381644963,17.239069653263602,0.5909231890893216,0.7807518147356044,1.194886060556617,0.7264397905759162,6.429136214932462,43.0,0.8304347826086956,2.0,2.0,2.0,2,1,29.77255982479476,109.76107927337074,1.274823622069441,1.274823622069441,0.3382140829347032
