penalty,share_willing,provider,hub,day,fleet_before,fleet_after
0.25,0.8,Amazon,Amazon Logistics HAJ8 in Garbsen,1,179.0,185.0
0.25,0.8,Amazon,Amazon Logistics HAJ8 in Garbsen,2,232.0,184.0
0.25,0.8,Amazon,Amazon Logistics HAJ8 in Garbsen,3,177.0,187.0
0.25,0.8,Amazon,Amazon Logistics HAJ8 in Garbsen,4,218.0,184.0
0.25,0.8,Amazon,Amazon Logistics HAJ8 in Garbsen,5,123.0,184.0
0.25,0.8,DPD,DPD Paketzentrum in Lehrte,0,91.0,98.0
0.25,0.8,DPD,DPD Paketzentrum in Lehrte,1,101.0,99.0
0.25,0.8,DPD,DPD Paketzentrum in Lehrte,2,108.0,104.0
0.25,0.8,DPD,DPD Paketzentrum in Lehrte,3,105.0,104.0
0.25,0.8,DPD,DPD Paketzentrum in Lehrte,4,101.0,98.0
0.25,0.8,DPD,DPD Paketzentrum in Lehrte,5,90.0,98.0
0.25,0.8,FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,81.0,92.0
0.25,0.8,FedEx,FedEx Station - Heinz-Peter-Piper Str.,1,85.0,93.0
0.25,0.8,FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,102.0,93.0
0.25,0.8,FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,106.0,93.0
0.25,0.8,FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,83.0,93.0
0.25,0.8,FedEx,FedEx Station - Heinz-Peter-Piper Str.,5,90.0,93.0
0.25,0.8,GLS,GLS in Hannover Laatzen,0,87.0,86.0
0.25,0.8,GLS,GLS in Hannover Laatzen,1,93.0,88.0
0.25,0.8,GLS,GLS in Hannover Laatzen,2,86.0,89.0
0.25,0.8,GLS,GLS in Hannover Laatzen,3,96.0,89.0
0.25,0.8,GLS,GLS in Hannover Laatzen,4,93.0,88.0
0.25,0.8,GLS,GLS in Hannover Laatzen,5,69.0,86.0
0.25,0.8,Hermes,Hermes LC Hannover Langenhagen,0,109.0,111.0
0.25,0.8,Hermes,Hermes LC Hannover Langenhagen,1,109.0,112.0
0.25,0.8,Hermes,Hermes LC Hannover Langenhagen,2,120.0,112.0
0.25,0.8,Hermes,Hermes LC Hannover Langenhagen,3,131.0,112.0
0.25,0.8,Hermes,Hermes LC Hannover Langenhagen,4,109.0,113.0
0.25,0.8,Hermes,Hermes LC Hannover Langenhagen,5,83.0,111.0
0.25,0.8,UPS,UPS Depot Hannover,0,94.0,107.0
0.25,0.8,UPS,UPS Depot Hannover,1,126.0,113.0
0.25,0.8,UPS,UPS Depot Hannover,2,96.0,114.0
0.25,0.8,UPS,UPS Depot Hannover,3,128.0,112.0
0.25,0.8,UPS,UPS Depot Hannover,4,120.0,107.0
0.25,0.8,UPS,UPS Depot Hannover,5,87.0,107.0
0.25,0.9,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),0,21.0,21.0
0.25,0.9,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),1,31.0,31.0
0.25,0.9,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),2,28.0,28.0
0.25,0.9,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),3,22.0,22.0
0.25,0.9,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),4,28.0,28.0
0.25,0.9,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),5,18.0,18.0
0.25,0.9,DHL,"Deutsche Post, Bantorf",0,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Bantorf",1,11.0,11.0
0.25,0.9,DHL,"Deutsche Post, Bantorf",2,13.0,13.0
0.25,0.9,DHL,"Deutsche Post, Bantorf",3,12.0,12.0
0.25,0.9,DHL,"Deutsche Post, Bantorf",4,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Bantorf",5,8.0,8.0
0.25,0.9,DHL,"Deutsche Post, Bissendorf",0,36.0,36.0
0.25,0.9,DHL,"Deutsche Post, Bissendorf",1,45.0,45.0
0.25,0.9,DHL,"Deutsche Post, Bissendorf",2,62.0,62.0
0.25,0.9,DHL,"Deutsche Post, Bissendorf",3,49.0,49.0
0.25,0.9,DHL,"Deutsche Post, Bissendorf",4,41.0,41.0
0.25,0.9,DHL,"Deutsche Post, Bissendorf",5,32.0,32.0
0.25,0.9,DHL,"Deutsche Post, Burgdorf",0,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Burgdorf",1,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Burgdorf",2,12.0,12.0
0.25,0.9,DHL,"Deutsche Post, Burgdorf",3,11.0,11.0
0.25,0.9,DHL,"Deutsche Post, Burgdorf",4,9.0,9.0
0.25,0.9,DHL,"Deutsche Post, Burgdorf",5,7.0,7.0
0.25,0.9,DHL,"Deutsche Post, Garbsen",0,12.0,12.0
0.25,0.9,DHL,"Deutsche Post, Garbsen",1,7.0,7.0
0.25,0.9,DHL,"Deutsche Post, Garbsen",2,20.0,20.0
0.25,0.9,DHL,"Deutsche Post, Garbsen",3,8.0,8.0
0.25,0.9,DHL,"Deutsche Post, Garbsen",4,18.0,18.0
0.25,0.9,DHL,"Deutsche Post, Garbsen",5,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Lehrte",0,14.0,14.0
0.25,0.9,DHL,"Deutsche Post, Lehrte",1,15.0,15.0
0.25,0.9,DHL,"Deutsche Post, Lehrte",2,17.0,17.0
0.25,0.9,DHL,"Deutsche Post, Lehrte",3,15.0,15.0
0.25,0.9,DHL,"Deutsche Post, Lehrte",4,13.0,13.0
0.25,0.9,DHL,"Deutsche Post, Lehrte",5,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Neustadt",0,13.0,13.0
0.25,0.9,DHL,"Deutsche Post, Neustadt",1,15.0,15.0
0.25,0.9,DHL,"Deutsche Post, Neustadt",2,16.0,16.0
0.25,0.9,DHL,"Deutsche Post, Neustadt",3,15.0,15.0
0.25,0.9,DHL,"Deutsche Post, Neustadt",4,13.0,13.0
0.25,0.9,DHL,"Deutsche Post, Neustadt",5,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Springe",0,9.0,9.0
0.25,0.9,DHL,"Deutsche Post, Springe",1,1.0,1.0
0.25,0.9,DHL,"Deutsche Post, Springe",2,18.0,18.0
0.25,0.9,DHL,"Deutsche Post, Springe",3,10.0,10.0
0.25,0.9,DHL,"Deutsche Post, Springe",4,1.0,1.0
0.25,0.9,DHL,"Deutsche Post, Springe",5,14.0,14.0
0.25,0.9,DHL,"Deutsche Post, Wunstorf",0,15.0,15.0
0.25,0.9,DHL,"Deutsche Post, Wunstorf",1,15.0,15.0
0.25,0.9,DHL,"Deutsche Post, Wunstorf",2,16.0,16.0
0.25,0.9,DHL,"Deutsche Post, Wunstorf",3,16.0,16.0
0.25,0.9,DHL,"Deutsche Post, Wunstorf",4,14.0,14.0
0.25,0.9,DHL,"Deutsche Post, Wunstorf",5,11.0,11.0
0.25,0.9,DHL,Dummy Seelze,0,17.0,17.0
0.25,0.9,DHL,Dummy Seelze,1,19.0,19.0
0.25,0.9,DHL,Dummy Seelze,2,21.0,21.0
0.25,0.9,DHL,Dummy Seelze,3,20.0,20.0
0.25,0.9,DHL,Dummy Seelze,4,17.0,17.0
0.25,0.9,DHL,Dummy Seelze,5,13.0,13.0
0.25,0.9,DHL,Dummy Sehnde,0,9.0,9.0
0.25,0.9,DHL,Dummy Sehnde,1,1.0,1.0
0.25,0.9,DHL,Dummy Sehnde,2,17.0,17.0
0.25,0.9,DHL,Dummy Sehnde,3,9.0,9.0
0.25,0.9,DHL,Dummy Sehnde,4,8.0,8.0
0.25,0.9,DHL,Dummy Sehnde,5,6.0,6.0
0.25,0.9,DHL,Dummy Uetze,0,10.0,10.0
0.25,0.9,DHL,Dummy Uetze,1,7.0,7.0
0.25,0.9,DHL,Dummy Uetze,2,7.0,7.0
0.25,0.9,DHL,Dummy Uetze,3,8.0,8.0
0.25,0.9,DHL,Dummy Uetze,4,6.0,6.0
0.25,0.9,DHL,Dummy Uetze,5,1.0,1.0
0.25,0.9,DHL,Dummy Wennigsen,0,17.0,17.0
0.25,0.9,DHL,Dummy Wennigsen,1,12.0,12.0
0.25,0.9,DHL,Dummy Wennigsen,2,12.0,12.0
0.25,0.9,DHL,Dummy Wennigsen,3,12.0,12.0
0.25,0.9,DHL,Dummy Wennigsen,4,10.0,10.0
0.25,0.9,DHL,Dummy Wennigsen,5,2.0,2.0
0.25,0.9,DHL,Paketzentrum / Zustellbasis Anderten,0,40.0,40.0
0.25,0.9,DHL,Paketzentrum / Zustellbasis Anderten,1,44.0,44.0
0.25,0.9,DHL,Paketzentrum / Zustellbasis Anderten,2,47.0,47.0
0.25,0.9,DHL,Paketzentrum / Zustellbasis Anderten,3,44.0,44.0
0.25,0.9,DHL,Paketzentrum / Zustellbasis Anderten,4,32.0,32.0
0.25,0.9,DHL,Paketzentrum / Zustellbasis Anderten,5,37.0,37.0
0.25,0.9,DHL,Zustellbasis Hannover am Güterbahnhof,0,102.0,102.0
0.25,0.9,DHL,Zustellbasis Hannover am Güterbahnhof,1,107.0,107.0
0.25,0.9,DHL,Zustellbasis Hannover am Güterbahnhof,2,122.0,117.0
0.25,0.9,DHL,Zustellbasis Hannover am Güterbahnhof,3,99.0,119.0
0.25,0.9,DHL,Zustellbasis Hannover am Güterbahnhof,4,110.0,88.0
0.25,0.9,DHL,Zustellbasis Hannover am Güterbahnhof,5,75.0,82.0
0.25,0.9,DHL,Zustellbasis Hannover-Süd,0,55.0,55.0
0.25,0.9,DHL,Zustellbasis Hannover-Süd,1,58.0,58.0
0.25,0.9,DHL,Zustellbasis Hannover-Süd,2,53.0,53.0
0.25,0.9,DHL,Zustellbasis Hannover-Süd,3,76.0,76.0
0.25,0.9,DHL,Zustellbasis Hannover-Süd,4,52.0,52.0
0.25,0.9,DHL,Zustellbasis Hannover-Süd,5,41.0,41.0
0.25,0.9,Amazon,Amazon Logistics HAJ8 in Garbsen,0,165.0,188.0
0.25,0.9,Amazon,Amazon Logistics HAJ8 in Garbsen,1,191.0,189.0
0.25,0.9,Amazon,Amazon Logistics HAJ8 in Garbsen,2,212.0,189.0
0.25,0.9,Amazon,Amazon Logistics HAJ8 in Garbsen,3,213.0,188.0
0.25,0.9,Amazon,Amazon Logistics HAJ8 in Garbsen,4,171.0,188.0
0.25,0.9,Amazon,Amazon Logistics HAJ8 in Garbsen,5,162.0,187.0
0.25,0.9,DPD,DPD Paketzentrum in Lehrte,0,93.0,102.0
0.25,0.9,DPD,DPD Paketzentrum in Lehrte,1,98.0,104.0
0.25,0.9,DPD,DPD Paketzentrum in Lehrte,2,120.0,108.0
0.25,0.9,DPD,DPD Paketzentrum in Lehrte,3,106.0,108.0
0.25,0.9,DPD,DPD Paketzentrum in Lehrte,4,106.0,106.0
0.25,0.9,DPD,DPD Paketzentrum in Lehrte,5,100.0,102.0
0.25,0.9,FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,93.0,94.0
0.25,0.9,FedEx,FedEx Station - Heinz-Peter-Piper Str.,1,92.0,92.0
0.25,0.9,FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,101.0,93.0
0.25,0.9,FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,91.0,94.0
0.25,0.9,FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,103.0,93.0
0.25,0.9,FedEx,FedEx Station - Heinz-Peter-Piper Str.,5,73.0,92.0
0.25,0.9,GLS,GLS in Hannover Laatzen,0,88.0,88.0
0.25,0.9,GLS,GLS in Hannover Laatzen,1,92.0,88.0
0.25,0.9,GLS,GLS in Hannover Laatzen,2,88.0,95.0
0.25,0.9,GLS,GLS in Hannover Laatzen,3,100.0,95.0
0.25,0.9,GLS,GLS in Hannover Laatzen,4,99.0,95.0
0.25,0.9,GLS,GLS in Hannover Laatzen,5,82.0,90.0
0.25,0.9,Hermes,Hermes LC Hannover Langenhagen,0,102.0,117.0
0.25,0.9,Hermes,Hermes LC Hannover Langenhagen,1,114.0,118.0
0.25,0.9,Hermes,Hermes LC Hannover Langenhagen,2,138.0,118.0
0.25,0.9,Hermes,Hermes LC Hannover Langenhagen,3,114.0,117.0
0.25,0.9,Hermes,Hermes LC Hannover Langenhagen,4,122.0,118.0
0.25,0.9,Hermes,Hermes LC Hannover Langenhagen,5,106.0,116.0
0.25,0.9,UPS,UPS Depot Hannover,0,101.0,109.0
0.25,0.9,UPS,UPS Depot Hannover,1,105.0,109.0
0.25,0.9,UPS,UPS Depot Hannover,2,122.0,116.0
0.25,0.9,UPS,UPS Depot Hannover,3,127.0,116.0
0.25,0.9,UPS,UPS Depot Hannover,4,109.0,109.0
0.25,0.9,UPS,UPS Depot Hannover,5,98.0,110.0
0.25,1.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),0,29.0,29.0
0.25,1.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),1,13.0,21.0
0.25,1.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),2,40.0,33.0
0.25,1.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),3,21.0,21.0
0.25,1.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),4,29.0,22.0
0.25,1.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),5,14.0,21.0
0.25,1.0,DHL,"Deutsche Post, Bantorf",0,17.0,17.0
0.25,1.0,DHL,"Deutsche Post, Bantorf",1,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Bantorf",2,23.0,23.0
0.25,1.0,DHL,"Deutsche Post, Bantorf",3,12.0,12.0
0.25,1.0,DHL,"Deutsche Post, Bantorf",4,10.0,10.0
0.25,1.0,DHL,"Deutsche Post, Bantorf",5,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Bissendorf",0,24.0,35.0
0.25,1.0,DHL,"Deutsche Post, Bissendorf",1,66.0,44.0
0.25,1.0,DHL,"Deutsche Post, Bissendorf",2,29.0,54.0
0.25,1.0,DHL,"Deutsche Post, Bissendorf",3,72.0,47.0
0.25,1.0,DHL,"Deutsche Post, Bissendorf",4,32.0,44.0
0.25,1.0,DHL,"Deutsche Post, Bissendorf",5,40.0,40.0
0.25,1.0,DHL,"Deutsche Post, Burgdorf",0,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Burgdorf",1,19.0,19.0
0.25,1.0,DHL,"Deutsche Post, Burgdorf",2,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Burgdorf",3,22.0,22.0
0.25,1.0,DHL,"Deutsche Post, Burgdorf",4,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Burgdorf",5,15.0,15.0
0.25,1.0,DHL,"Deutsche Post, Garbsen",0,6.0,6.0
0.25,1.0,DHL,"Deutsche Post, Garbsen",1,18.0,18.0
0.25,1.0,DHL,"Deutsche Post, Garbsen",2,7.0,7.0
0.25,1.0,DHL,"Deutsche Post, Garbsen",3,22.0,22.0
0.25,1.0,DHL,"Deutsche Post, Garbsen",4,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Garbsen",5,20.0,20.0
0.25,1.0,DHL,"Deutsche Post, Lehrte",0,14.0,14.0
0.25,1.0,DHL,"Deutsche Post, Lehrte",1,15.0,15.0
0.25,1.0,DHL,"Deutsche Post, Lehrte",2,17.0,17.0
0.25,1.0,DHL,"Deutsche Post, Lehrte",3,15.0,15.0
0.25,1.0,DHL,"Deutsche Post, Lehrte",4,13.0,13.0
0.25,1.0,DHL,"Deutsche Post, Lehrte",5,10.0,10.0
0.25,1.0,DHL,"Deutsche Post, Neustadt",0,13.0,13.0
0.25,1.0,DHL,"Deutsche Post, Neustadt",1,15.0,15.0
0.25,1.0,DHL,"Deutsche Post, Neustadt",2,16.0,16.0
0.25,1.0,DHL,"Deutsche Post, Neustadt",3,15.0,15.0
0.25,1.0,DHL,"Deutsche Post, Neustadt",4,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Neustadt",5,23.0,23.0
0.25,1.0,DHL,"Deutsche Post, Springe",0,9.0,9.0
0.25,1.0,DHL,"Deutsche Post, Springe",1,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Springe",2,19.0,19.0
0.25,1.0,DHL,"Deutsche Post, Springe",3,0.0,0.0
0.25,1.0,DHL,"Deutsche Post, Springe",4,18.0,18.0
0.25,1.0,DHL,"Deutsche Post, Springe",5,7.0,7.0
0.25,1.0,DHL,"Deutsche Post, Wunstorf",0,25.0,25.0
0.25,1.0,DHL,"Deutsche Post, Wunstorf",1,15.0,15.0
0.25,1.0,DHL,"Deutsche Post, Wunstorf",2,16.0,16.0
0.25,1.0,DHL,"Deutsche Post, Wunstorf",3,16.0,16.0
0.25,1.0,DHL,"Deutsche Post, Wunstorf",4,14.0,14.0
0.25,1.0,DHL,"Deutsche Post, Wunstorf",5,0.0,0.0
0.25,1.0,DHL,Dummy Seelze,0,17.0,17.0
0.25,1.0,DHL,Dummy Seelze,1,8.0,8.0
0.25,1.0,DHL,Dummy Seelze,2,22.0,22.0
0.25,1.0,DHL,Dummy Seelze,3,16.0,16.0
0.25,1.0,DHL,Dummy Seelze,4,28.0,28.0
0.25,1.0,DHL,Dummy Seelze,5,13.0,13.0
0.25,1.0,DHL,Dummy Sehnde,0,14.0,14.0
0.25,1.0,DHL,Dummy Sehnde,1,0.0,0.0
0.25,1.0,DHL,Dummy Sehnde,2,18.0,18.0
0.25,1.0,DHL,Dummy Sehnde,3,9.0,9.0
0.25,1.0,DHL,Dummy Sehnde,4,8.0,8.0
0.25,1.0,DHL,Dummy Sehnde,5,0.0,0.0
0.25,1.0,DHL,Dummy Uetze,0,0.0,0.0
0.25,1.0,DHL,Dummy Uetze,1,13.0,13.0
0.25,1.0,DHL,Dummy Uetze,2,0.0,0.0
0.25,1.0,DHL,Dummy Uetze,3,15.0,15.0
0.25,1.0,DHL,Dummy Uetze,4,0.0,0.0
0.25,1.0,DHL,Dummy Uetze,5,10.0,10.0
0.25,1.0,DHL,Dummy Wennigsen,0,17.0,17.0
0.25,1.0,DHL,Dummy Wennigsen,1,6.0,6.0
0.25,1.0,DHL,Dummy Wennigsen,2,17.0,17.0
0.25,1.0,DHL,Dummy Wennigsen,3,6.0,6.0
0.25,1.0,DHL,Dummy Wennigsen,4,15.0,15.0
0.25,1.0,DHL,Dummy Wennigsen,5,0.0,0.0
0.25,1.0,DHL,Paketzentrum / Zustellbasis Anderten,0,43.0,43.0
0.25,1.0,DHL,Paketzentrum / Zustellbasis Anderten,1,29.0,33.0
0.25,1.0,DHL,Paketzentrum / Zustellbasis Anderten,2,59.0,51.0
0.25,1.0,DHL,Paketzentrum / Zustellbasis Anderten,3,39.0,44.0
0.25,1.0,DHL,Paketzentrum / Zustellbasis Anderten,4,39.0,39.0
0.25,1.0,DHL,Paketzentrum / Zustellbasis Anderten,5,30.0,30.0
0.25,1.0,DHL,Zustellbasis Hannover am Güterbahnhof,0,105.0,102.0
0.25,1.0,DHL,Zustellbasis Hannover am Güterbahnhof,1,101.0,107.0
0.25,1.0,DHL,Zustellbasis Hannover am Güterbahnhof,2,120.0,109.0
0.25,1.0,DHL,Zustellbasis Hannover am Güterbahnhof,3,109.0,109.0
0.25,1.0,DHL,Zustellbasis Hannover am Güterbahnhof,4,102.0,103.0
0.25,1.0,DHL,Zustellbasis Hannover am Güterbahnhof,5,75.0,83.0
0.25,1.0,DHL,Zustellbasis Hannover-Süd,0,58.0,58.0
0.25,1.0,DHL,Zustellbasis Hannover-Süd,1,44.0,44.0
0.25,1.0,DHL,Zustellbasis Hannover-Süd,2,72.0,66.0
0.25,1.0,DHL,Zustellbasis Hannover-Süd,3,44.0,55.0
0.25,1.0,DHL,Zustellbasis Hannover-Süd,4,69.0,64.0
0.25,1.0,DHL,Zustellbasis Hannover-Süd,5,41.0,41.0
0.25,1.0,Amazon,Amazon Logistics HAJ8 in Garbsen,0,160.0,173.0
0.25,1.0,Amazon,Amazon Logistics HAJ8 in Garbsen,1,184.0,173.0
0.25,1.0,Amazon,Amazon Logistics HAJ8 in Garbsen,2,178.0,176.0
0.25,1.0,Amazon,Amazon Logistics HAJ8 in Garbsen,3,201.0,176.0
0.25,1.0,Amazon,Amazon Logistics HAJ8 in Garbsen,4,181.0,176.0
0.25,1.0,Amazon,Amazon Logistics HAJ8 in Garbsen,5,133.0,176.0
0.25,1.0,DPD,DPD Paketzentrum in Lehrte,0,84.0,78.0
0.25,1.0,DPD,DPD Paketzentrum in Lehrte,1,72.0,78.0
0.25,1.0,DPD,DPD Paketzentrum in Lehrte,2,89.0,85.0
0.25,1.0,DPD,DPD Paketzentrum in Lehrte,3,81.0,87.0
0.25,1.0,DPD,DPD Paketzentrum in Lehrte,4,111.0,84.0
0.25,1.0,DPD,DPD Paketzentrum in Lehrte,5,44.0,79.0
0.25,1.0,FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,66.0,70.0
0.25,1.0,FedEx,FedEx Station - Heinz-Peter-Piper Str.,1,74.0,72.0
0.25,1.0,FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,74.0,74.0
0.25,1.0,FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,92.0,75.0
0.25,1.0,FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,67.0,75.0
0.25,1.0,FedEx,FedEx Station - Heinz-Peter-Piper Str.,5,63.0,72.0
0.25,1.0,GLS,GLS in Hannover Laatzen,0,63.0,70.0
0.25,1.0,GLS,GLS in Hannover Laatzen,1,67.0,69.0
0.25,1.0,GLS,GLS in Hannover Laatzen,2,67.0,70.0
0.25,1.0,GLS,GLS in Hannover Laatzen,3,87.0,72.0
0.25,1.0,GLS,GLS in Hannover Laatzen,4,71.0,69.0
0.25,1.0,GLS,GLS in Hannover Laatzen,5,56.0,69.0
0.25,1.0,Hermes,Hermes LC Hannover Langenhagen,0,90.0,96.0
0.25,1.0,Hermes,Hermes LC Hannover Langenhagen,1,115.0,96.0
0.25,1.0,Hermes,Hermes LC Hannover Langenhagen,2,70.0,97.0
0.25,1.0,Hermes,Hermes LC Hannover Langenhagen,3,127.0,99.0
0.25,1.0,Hermes,Hermes LC Hannover Langenhagen,4,103.0,97.0
0.25,1.0,Hermes,Hermes LC Hannover Langenhagen,5,66.0,96.0
0.25,1.0,UPS,UPS Depot Hannover,0,91.0,90.0
0.25,1.0,UPS,UPS Depot Hannover,1,79.0,93.0
0.25,1.0,UPS,UPS Depot Hannover,2,105.0,94.0
0.25,1.0,UPS,UPS Depot Hannover,3,99.0,91.0
0.25,1.0,UPS,UPS Depot Hannover,4,105.0,90.0
0.25,1.0,UPS,UPS Depot Hannover,5,62.0,91.0
0.5,0.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),0,26.0,26.0
0.5,0.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),1,27.0,27.0
0.5,0.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),2,28.0,28.0
0.5,0.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),3,27.0,27.0
0.5,0.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),4,24.0,24.0
0.5,0.0,DHL,Brief- und Logistikzentrum in Pattensen (Hannover),5,18.0,18.0
0.5,0.0,DHL,"Deutsche Post, Bantorf",0,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Bantorf",1,11.0,11.0
0.5,0.0,DHL,"Deutsche Post, Bantorf",2,13.0,13.0
0.5,0.0,DHL,"Deutsche Post, Bantorf",3,12.0,12.0
0.5,0.0,DHL,"Deutsche Post, Bantorf",4,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Bantorf",5,8.0,8.0
0.5,0.0,DHL,"Deutsche Post, Bissendorf",0,44.0,44.0
0.5,0.0,DHL,"Deutsche Post, Bissendorf",1,48.0,48.0
0.5,0.0,DHL,"Deutsche Post, Bissendorf",2,53.0,53.0
0.5,0.0,DHL,"Deutsche Post, Bissendorf",3,49.0,49.0
0.5,0.0,DHL,"Deutsche Post, Bissendorf",4,41.0,41.0
0.5,0.0,DHL,"Deutsche Post, Bissendorf",5,32.0,32.0
0.5,0.0,DHL,"Deutsche Post, Burgdorf",0,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Burgdorf",1,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Burgdorf",2,12.0,12.0
0.5,0.0,DHL,"Deutsche Post, Burgdorf",3,11.0,11.0
0.5,0.0,DHL,"Deutsche Post, Burgdorf",4,9.0,9.0
0.5,0.0,DHL,"Deutsche Post, Burgdorf",5,7.0,7.0
0.5,0.0,DHL,"Deutsche Post, Garbsen",0,12.0,12.0
0.5,0.0,DHL,"Deutsche Post, Garbsen",1,13.0,13.0
0.5,0.0,DHL,"Deutsche Post, Garbsen",2,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Garbsen",3,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Garbsen",4,12.0,12.0
0.5,0.0,DHL,"Deutsche Post, Garbsen",5,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Lehrte",0,14.0,14.0
0.5,0.0,DHL,"Deutsche Post, Lehrte",1,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Lehrte",2,17.0,17.0
0.5,0.0,DHL,"Deutsche Post, Lehrte",3,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Lehrte",4,13.0,13.0
0.5,0.0,DHL,"Deutsche Post, Lehrte",5,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Neustadt",0,13.0,13.0
0.5,0.0,DHL,"Deutsche Post, Neustadt",1,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Neustadt",2,16.0,16.0
0.5,0.0,DHL,"Deutsche Post, Neustadt",3,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Neustadt",4,13.0,13.0
0.5,0.0,DHL,"Deutsche Post, Neustadt",5,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Springe",0,9.0,9.0
0.5,0.0,DHL,"Deutsche Post, Springe",1,9.0,9.0
0.5,0.0,DHL,"Deutsche Post, Springe",2,11.0,11.0
0.5,0.0,DHL,"Deutsche Post, Springe",3,10.0,10.0
0.5,0.0,DHL,"Deutsche Post, Springe",4,9.0,9.0
0.5,0.0,DHL,"Deutsche Post, Springe",5,7.0,7.0
0.5,0.0,DHL,"Deutsche Post, Wunstorf",0,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Wunstorf",1,15.0,15.0
0.5,0.0,DHL,"Deutsche Post, Wunstorf",2,16.0,16.0
0.5,0.0,DHL,"Deutsche Post, Wunstorf",3,16.0,16.0
0.5,0.0,DHL,"Deutsche Post, Wunstorf",4,14.0,14.0
0.5,0.0,DHL,"Deutsche Post, Wunstorf",5,11.0,11.0
0.5,0.0,DHL,Dummy Seelze,0,17.0,17.0
0.5,0.0,DHL,Dummy Seelze,1,19.0,19.0
0.5,0.0,DHL,Dummy Seelze,2,21.0,21.0
0.5,0.0,DHL,Dummy Seelze,3,20.0,20.0
0.5,0.0,DHL,Dummy Seelze,4,17.0,17.0
0.5,0.0,DHL,Dummy Seelze,5,13.0,13.0
0.5,0.0,DHL,Dummy Sehnde,0,9.0,9.0
0.5,0.0,DHL,Dummy Sehnde,1,9.0,9.0
0.5,0.0,DHL,Dummy Sehnde,2,10.0,10.0
0.5,0.0,DHL,Dummy Sehnde,3,9.0,9.0
0.5,0.0,DHL,Dummy Sehnde,4,8.0,8.0
0.5,0.0,DHL,Dummy Sehnde,5,6.0,6.0
0.5,0.0,DHL,Dummy Uetze,0,7.0,7.0
0.5,0.0,DHL,Dummy Uetze,1,7.0,7.0
0.5,0.0,DHL,Dummy Uetze,2,7.0,7.0
0.5,0.0,DHL,Dummy Uetze,3,8.0,8.0
0.5,0.0,DHL,Dummy Uetze,4,6.0,6.0
